content_id,platform_id,platform_name,keyword,title,content_text,date
200312784,4,everytime,단기 임대,단기임대! 7/31-8-25(26일) 필요하신 분 계신가요?,일정 조금씩 조정 가능합니다. 저 기간동안 하실 경우 50 생각하고 있어요!생활에 필요한 물건 많으니 다 사용하셔도 되고 다만 제가 짐이 많아서...! 짐을 다 빼드릴 수는 없는 점 양해 바랍니다후문 헤센 스마트이고 여성분만 가능해요!정말... 온갖 것이,2026-07-19
200069113,4,everytime,단기 임대,단기임대 양도하실분! (4-6개월),원룸 구해요!! 쪽지주세요,2026-07-17
200018843,4,everytime,단기 임대,단기임대 내놓으실분 구해요,빠르면 8월부터 내년2월까지(꼭 이 기간이 아니어도 돼요!) 원룸 내놓으실분 있나요?? 비대면 수업만 들으셔서 지방으로 가셔야하는 분들 연락주세요!,2026-07-16
199270811,4,everytime,단기 임대,7월 12이후부터 8월말 정도(4주~6주정도),단기로 싸게 임대할 방 찾습니다!거의 잠만 자서 집 깨끗하게 잘 쓸 수 있습니당 :),2026-07-10
198993623,4,everytime,단기 임대,7월중~말부터 1달간 단기 임대,1달 정도 지낼 원룸 구해봅니다거의 잠만 잘거라서 크기는 작아도 괜찮습니다:),2026-07-08
198959595,4,everytime,단기 임대,[일산] 하루 2만원 원룸 단기임대,3개월간 방을 사용하지 않게 되어매우 싸게 내놓습니다(😊여성분만 가능)기간 : 7/1~ 9/26이중 1 주일 이라도 살고 싶으시면 연락주세요!- 가구 분실 위험으로 보증금 20 받습니다- 하루 2만원 (추가 요금 X),2026-07-07
197065971,4,everytime,단기 임대,[일산캠] 28 원룸 단기임대,"3개월간 방을 사용하지 않게 되어매우 싸게 내놓습니다(😊여성분만 가능)기간 : 7/1~ 10/20이중 2주라도 살고 싶으시면 연락주세요!- 가구 분실 위험으로 보증금 20 받습니다- 월세28, 관리비 5, 전기세, 가스비",2026-06-24
197052874,4,everytime,단기 임대,단기임대 구하는법좀 ㅠㅠ,내가 인턴을 하는데 7-9월인데이때 단기방 어떻게 구할 수 있을까?,2026-06-24
195677243,4,everytime,단기 임대,단기임대 양도합니다-!(명동역 5분거리 쉐어하우스),"8월까지 단기임대 구하시는 분들 연락주세요~보증금 없이 월세 44만원입니다!1인실에 개인화장실까지 있어서 공용으로 사용하시는 부분은 부엌이랑 세탁실(세탁기,건조기)뿐입니다! 개인 냉장고도 있어서 혼자 사시기 정말 편할 겁니다 ㅎㅎ방 사진이나 자세한 설명 필요하시면",2026-06-16
194352720,4,everytime,단기 임대,9월 말~12월 말 단기임대 구합니다!,학교에서 가까우면 좋겠어요! 깔끔한 성격이라 깨끗하게 쓰고 나갈거에용 ㅎㅎ,2026-06-10
193539629,4,everytime,단기 임대,대학교 방학기간동안,단기임대 구합니다 연락주세요,2026-06-07
192510299,4,everytime,단기 임대,원룸 오피스텔 단기임대 방 구합니다!!,댓글 남겨주세요 ~,2026-06-02
192349027,4,everytime,단기 임대,(단기임대) 혜화 넓인 집이예요,"🌷(단기임대)혜화 넓은 집이에요~🌷여름방학동안(6.28-8.27,날짜조정가능) 혜화역 도보8분거리(명륜2가 143-7)빈 집 사실 여학우 구해요!보증금은 제가 냈고, 저는 이미 나와있어서 언제든 입주 가능합니다.🌷15만원 할인해서 한달에 35 (관리비포함)",2026-06-01
192204948,4,everytime,단기 임대,7-8월 원룸 임대 구해요.,7-8월 단기로 살 원룸 임대로 구합니다!위치는 크게 상관없습니다.여성분이시면 좋을거같아요:),2026-05-31
191865091,4,everytime,단기 임대,6월말부터 8월말까지 단기 임대 구합니다!!,방학기간 원룸 단기양도 구합니다6월말부터 8월말까지 두달 구합니다비흡연 여성분 방이면 좋겠습니다 (저도 비흡연 여성입니다)오픈카톡으로 가격이랑 위치 알려주세요! 깨끗하게 쓰고 나갈 자신 있습니당https://open.kakao.com/o/sv,2026-05-29
191214007,4,everytime,단기 임대,🌷여름방학 때 혜화 넓은 집 단기임대해요,"🌷여름방학동안(5-8, 5월 전액지원) 혜화(명륜2가 143-7)빈 집 사실 여학우 구해요!보증금은 제가 냈고, 저는 이미 나와있어서 언제든 입주 가능합니다.🌷한달에 40+가스,전기,인터넷비(총 약3-4만원)=약 43-4만원(네고 가능)🌷집은 너무너무 좋아요~볕도",2026-05-25
190991420,4,everytime,단기 임대,6월말-8월까지,단기임대구합니당!! 여자분연락주세여 !,2026-05-24
182982595,4,everytime,단기 임대,구파발 쪽 오피스텔 단기임대 구합니다,7~12월 살고 싶습니다연락부탁드립니다,2026-04-14
181054765,4,everytime,단기 임대,단기 임대도 가능합니다!,"✔️1000/50관리비 4만원 (인터넷, 수도세)이 추가인데 이건 제가 10개월동안 내드릴겁니다!남은 계약기간 10개월도 계약 가능합니다!원하시면 1년이나 2년도 가능합니다!방 크기는 혼자 살기에 부족하지 않은 평수 입니다.그리",2026-04-05
179284690,4,everytime,단기 임대,🏠1000/50 (단기임대 가능),"✔️1000/50관리비 4만원 (인터넷, 수도세)이 추가인데 이건 제가 10개월동안 내드릴겁니다!남은 계약기간 10개월도 계약 가능합니다!원하시면 1년이나 2년도 가능합니다!방 크기는 혼자 살기에 부족하지 않은 평수 입니다.그리",2026-03-28
178247835,4,everytime,단기 임대,(500/47) 동입 바로앞 자취방,"500/47 동입 바로앞 자취방 내놓습니다! 단기계약도 받습니다. (7월 6일까지 계약)● 가격: 보증금 500 / 월세 47● 위치: 꽃사슴떡볶이 쪽. 동입 30초● 옵션: 세탁기, 냉장고(새 거), 가스레인지, 에어컨, 책상, 의자, H헹거",2026-03-23
177599111,4,everytime,단기 임대,학교 근처 원룸 단기임대방 구합니다!,"3월(빠를수록 좋음)부터 9월 5일까지월세 지불하면서 머물 수 있는 원룸 찾습니다.비흡연 남성입니다.시험준비를 위해 거주할 예정이구요,방에선 잠만 잡니다.오픈카톡방으로 연락주세요.https://open.kakao.com/o",2026-03-20
176431063,4,everytime,단기 임대,동대입구 원룸 단기임대 구합니다,동대입구 원룸 단기임대 구합니다!계약이 이번년도까지 되어있어 원하시는 임대기간 동안 월세만 내시면 됩니다.관리비는 3만원인데 제가 부담하겠습니다.👉 보증금 : 없음👉 관리비 : 없음👉 월세 : 50만원👉 입주 : 즉시가능,2026-03-15
168144323,4,everytime,단기 임대,원룸 3월 단기임대 구합니다!,한 달 동안 단기임대 구해요!,2026-02-20
167372400,4,everytime,단기 임대,원룸 4월 단기임대 구합니다! (건대 근처),제목 4월 한달간 단기임대 구합니다.내용 : 4월에 구의역이나 건대 근처 오피스텔이나 원룸 단기임대 구합니다!!가격은 최대한 맞춰드리겠습니다!!저는 남자고 비흡연자입니다. 아마 집에서 잠만잘것같습니다. 오픈카톡으로 연락 주세요!https://,2026-02-17
165900721,4,everytime,단기 임대,MBC 뉴스데스크 인터뷰 <로드맨> 인터뷰,MBC 유튜브 뉴스데스크 <로드맨>에서 코로나로 인해 대학생활에 어려움을 겪는 대학생을 찾습니다!안녕하세요! MBC 기획취재팀 인턴기자입니다.MBC 유튜브 채널 '로드맨'에서 코로나로 인해 대학생활에 어려움을 겪는 대학생을 찾습니다!코로나 19로 인,2026-02-09
165771590,4,everytime,단기 임대,2000/35/2 동대입구 자취방,군대때문에 어쩔 수 없이 동대입구 자취방 세입자 구합니다!✔️동대입구랑 2분거리고 집 가는길이 아예 다 평지입니다!✔️바로앞에 버스정류장 2개에 지하철 있어서 교통이 굉장히 편리하고 밤에 집 들어올때 안전합니다!✔️보증금 2000에 월세 35 관리비 2만원입,2026-02-08
164761476,4,everytime,단기 임대,2000/35/2 동대입구 자취벙,군대때문에 어쩔 수 없이 동대입구 자취방 세입자 구합니다!✔️동대입구랑 2분거리고 집 가는길이 아예 다 평지입니다!✔️바로앞에 버스정류장 2개에 지하철 있어서 교통이 굉장히 편리하고 밤에 집 들어올때 안전합니다!✔️보증금 2000에 월세 35 관리비 2만원입,2026-02-02
164441598,4,everytime,단기 임대,원룸양도,단기 임대로 들어가서 사는 경우작성해야하는 서류 같은 것들이 있을까요?원래 살던 분께서 집주인 분께 허락은 받았고제가 월세를 현재 그 집에 살던 분께 입금하는 식으로하기로 했습니다.아는게 이름과 전화번호 뿐인데 괜찮겠죠..?,2026-02-01
164392049,4,everytime,단기 임대,2000/35/2 동대입구 자취방,군대때문에 어쩔 수 없이 동대입구 자취방 새입자 구합니다!✔️동대입구랑 2분거리고 집 가는길이 아예 다 평지입니다!✔️바로앞에 버스정류장 2개에 지하철 있어서 교통이 굉장히 편리하고 밤에 집 들어올때 안전합니다!✔️보증금 2000에 월세 35 관리비 2만원입,2026-01-31
163875939,4,everytime,단기 임대,2월부터 단기임대 구합니다!!,강남이랑 가까울 수록 좋고2월부터 바로 입주 가능한 단기임대 구합니다!월세는 40이내로 생각하고 있습니다쪽지주세요 !저는 여자입니다,2026-01-27
162643291,4,everytime,단기 임대,2000/35/2 동대입구 자취방(단기임대도 가능),군대때문에 어쩔 수 없이 동대입구 자취방 세입자 구합니다!✔️동대입구랑 2분거리고 집 가는길이 아예 다 평지입니다!✔️바로앞에 버스정류장 2개에 지하철 있어서 교통이 굉장히 편리하고 밤에 집 들어올때 안전합니다!✔️보증금 2000에 월세 35 관리비 2만원입,2026-01-19
162509489,4,everytime,단기 임대,건대/구의근처 원룸 오피스텔 단기임대,4월부터 한달간 단기임대 할 수 있는곳 있을까요?,2026-01-18
160599717,4,everytime,단기 임대,성신여대입구 5분 단기임대 월 25 초저렴 원룸,"성신여대입구역 도보 5분 성북경찰서 인근 원룸 단기 임대합니다.사정상 2월 까지 전세원룸을 비우게 되어서 학교분 께 아주 좋은 조건으로 임대합니다.<위치>지하철 4호선, 우이신설선 성신여대역 도보 5분인근 버스정류장 30초 > 버스 이용시",2026-01-05
159258362,4,everytime,단기 임대,동입쪽문쪽 원룸 단기임대합니다,"✨동대입구 5분거리, 충무로역 10분 거리에요✨학교 쪽문 3분거리에 위치에 있어요✨3분 거리 편의점이 세개!✨1,2월 단기 임대입니다.원래 1000에 60원룸인데 보증금 3000으로 올려서 월세 45 공과금 5로 줄였습니다.부담하실",2026-12-27
158584336,4,everytime,단기 임대,충무로 원룸 단기임대,1월부터 해서 원하시는분 계신가요?임대기간이랑 가격 최대한 맞춰드릴게요~!!쪽지 주세요!,2026-12-22
158423667,4,everytime,단기 임대,1월~2월 자취방 단기양도(전산원 2분거리),1-2월에 전산원이랑 충무초등학교 사이 방 단기임대합니다.📌평수는 9-10평 사이📌신축으로 지어서 깔끔합니다.📌월세는 저는 공과금 합쳐서 62정도 내는데 이거는 협의해봐야할것 같아요! (싸게 드릴게요!)📌 기본적인 가전제품은 다 있습니다!,2026-12-21
158134162,4,everytime,단기 임대,2월중순부터 4월 중순까지 단기임대 구합니다,본가 리모델링으로 인해 급하게 방 구합니다ㅜㅜ 남자고 비흡연자입니다 가능하신분들 연락주세요!,2026-12-19
157802971,4,everytime,단기 임대,1월초부터 2월말까지 단기임대구해요...!,1월초부터 2월 말까지 단기임대 구해요!서울어디든 상관없구 녹번이나 연신내쪽이면 더 좋아요ㅠㅠ 흡연 안하구요 남자입니다!! 쪽지주세요:),2026-12-17
157786235,4,everytime,단기 임대,일주일 단기임대,12월 28일부터 1월 1일까지 단기 임대 가능하신 방 있으신 분 계신가요!!?? 남자입니다! 정말 잠만 자다가 갈 것 같습니다... 깨끗하게 쓸게요...,2026-12-17
157768635,4,everytime,단기 임대,1월 말부터 2월 말까지 단기 임대 구합니다,보증금 묶여있는데 자취방 비워놓고 있어 돈 아까우신 분들! 단기 임대 구합니다. 1월 말부터 개강 전까지 월세 대신 내는 형태로 지내겠습니다. 꼭 학교 근처일 필요는 없고 서울 어디든 상관없습니다.남자/비흡연자입니다. 당연히 방은 깨끗이 쓰고 돌려드리겠습니다.,2026-12-17
157343710,4,everytime,단기 임대,"🍀묶인 보증금, 아까운 월세지출 아끼세요(단기임대 구합니다)",사정이 생겨 보증금을 마련할 수 없는 상황이기에담기임대를 구합니다.위치는 학교 근처가 아니더라도 괜찮습니다!집은 클수록 좋구여! 정말 깨끗하게 사용할 자신 있습니다.길어지는 코로나 19로 인해 보증금이 묶인 상태로 월세를 지불하거나 방을,2026-12-15
157184288,4,everytime,단기 임대,1월부터 2월말까지 단기임대 구합니다!,월 40 이내로 단기임대 구해봅니다 여자예요 쪽지주세요‼️‼️,2026-12-14
157010657,4,everytime,단기 임대,단기임대,(학교 근처 아녀도 상관없습니다-연신내쪽 선호) 단기임대 구합니다남자고 깨끗하게 사용하겠습니다12월말까지 구합니다. (기간 협의 가능합니다!),2026-12-13
156433376,4,everytime,단기 임대,1월 임대,1월 한달 단기임대 하실분 구함. 남자방임니다,2026-12-10
156070693,4,everytime,단기 임대,단기원룸 구합니다!,단기임대 구합니다.친구가 인턴하러 서울올라오는데 동국대 근처라고 해서 대신 글 올려요 !✔️기간은 12월 말부터 2월 12일까지 입니다.✔️방은 깨끗만 하면 상관없고 당근 깨끗이 쓰고 나갑니다😊✔️성별은 여자입니다.기타 합의점은 오픈채팅방,2026-12-08
155821578,4,everytime,단기 임대,1~2월 단기임대 원룸,1~2월 두달 간 살 원룸 구합니다!!!,2026-12-07
155765416,4,everytime,단기 임대,단기임대,12월부터 되면 좋고 2월 혹은 3월까지 단기임대 되는 방 구합니다! 가격 위치 내부 보내주시면 감사하겠습니다!,2026-12-07
155561190,4,everytime,단기 임대,1월초부터 3월초까지 단기임대 구해요!,쪽지주세요!,2026-12-06
155082522,4,everytime,단기 임대,12월 16일부터 12월 말까지 단기 원룸 구해요..,12월 16일부터 12뤌 말까지살 수 있는 단기 임대 원룸 구합니다..연락주세요ㅜㅜ,2026-12-03
154917847,4,everytime,단기 임대,1월 한달 단기임대 구합니다,1월 한달간 생활할 단기 원룸 구합니다. 학교 근처면 상관 없습니다.남자입니다.쪽지주세요~,2026-12-02
154338265,4,everytime,단기 임대,12월 초부터 2월 개강 전까지 단기임대 구합니다!,남자입니다. 깔끔하게 쓰겠습니다. 월세랑 사진 쪽지로 부탁드립니다!,2026-11-28
154314960,4,everytime,단기 임대,"단기임대 1,2월",12월 말부터 2월말까지 단기임대할 원룸 구해요 쪽지주세요!,2026-11-28
154170080,4,everytime,단기 임대,11/30(월) ~ 12/13(일) 2주간 단기임대 구합니다🥺,"예대생이라 학교에서 밤샘하는데, 집 다녀올 시간에 잠을 자고 싶어 구해봅니다.. 새벽에 잠시 눈 붙이고 씻는 용도로만 사용할 예정입니다!전 여자고, 위치는 동국부동산쪽 혹은 태극당쪽이었으면 좋겠습니다!집이 어떻든 상관없지만, 벌레는 정말 자살하는게 나을정도로 싫습니",2026-11-27
153941011,4,everytime,단기 임대,단기임대합니다~~,"동대입구 동역사 중간, 위치 정말 좋고방음도 잘 되고 정말 괜찮아요~~~~1월 25일까지 계약이고 빨리 들어오실수록 좋습니다ㅠㅠ보증금 없이 월세 40으로 내립니다ㅠㅠ+원하시면 매트리스도 두고갈게요ㅠㅠㅠ쪽지, 댓글 주세요..",2026-11-25
152966974,4,everytime,단기 임대,단기임대구해요,이번주부터 한달정도 살 집 구합니다급하게 일이 생겨서 방 구합니다집에 거의 없을거라 깨끗하게 쓰고 나가겠습니다쪽지주세요!,2026-11-18
152757986,4,everytime,단기 임대,1/1-2/21 단기임대 사실분 연락주세요,45+사용한만큼의 관리비 보통 3-4분리형 원룸위치는 동입과 동대문역사문화공원 사이입니다연락주시면 사진보내드립니다,2026-11-17
152755197,4,everytime,단기 임대,성신여대 미아 근처 단기임대 구합니다.,1-2월 구합니다,2026-11-17
152523346,4,everytime,단기 임대,단기임대 사실분,동대입구역 청구역 동대문역사문화공원역 중간이고45만원에 기타 관리비는 본인사용만큼 나옵니다12/31~2/10정도 사실분 잇으신가요,2026-11-15
152445249,4,everytime,단기 임대,1~2월 단기임대 구해요,가능하면 12월 말 부터 또는 1월 초부터 2월말까지 단기임대 구합니다!!,2026-11-14
151772042,4,everytime,단기 임대,🏠 단기 원룸 임대 소개 서비스 ‘집과의 소개팅’ 집팅을 소개합니다! 🏠,"🏠 단기 원룸 임대 소개 서비스 ‘집과의 소개팅’ 집팅을 소개합니다! 🏠❓사정상 잠깐 자취방을 비우게 돼서 그냥 빠져나가는 월세가 아까웠던 적 있으신가요?❓공부, 일로 바빠 학교나 회사 주변에서 잠깐 사용할 수 있는 원룸이 있으면 좋겠다 생각하신 적 있으신가요?",2026-11-09
150904206,4,everytime,단기 임대,단기임대 방 구해요~,2달정도 살 방 구합니다^^ 완전 깨끗이 쓰다가 갈게요~~!!11월 중순부터 한 달정도 살 방 구해요.,2026-11-02
148321911,4,everytime,단기 임대,단기로 임대해드립니다.,쪽지 주시면 자세히 설명해드릴게요!,2026-10-18
147904893,4,everytime,단기 임대,2020년 11월부터 2021년 2월~4월(조정가능) 원룸 단기 임대 구합니다. 연락주세요!,2020년 11월부터 2021년 2월~4월(조정가능) 원룸 단기 임대 구합니다. 연락주세요!,2026-10-16
145851031,4,everytime,단기 임대,원룸 단기 임대 내놔요,"✔약수역 9번 출구 도보 1분✔️집 바로 앞에 마트, 피씨방, 편의점 여러개, 약수 큰사거리✔️동대입구까지 도보 7분✔️냉장고 에어컨 옷장 세탁기 책상 책장 신발장 전신거울 등 풀옵션✔️6층 건물 중 4층으로 너무 덥지도 너무 춥지도 않고 벌레가 전혀",2026-10-02
144599031,4,everytime,단기 임대,단기 임대하고 싶습니다!!,"1달동안 종각 근처에서 일을 하게되어서 강북 쪽에 위치한 자취방을 단기 임대하고 싶습니다! 10월 5일부터 말일까지 생각하고 있으며, 여성분 방이면 좋겠습니다!저는 여자구, 담배도 안피고 방도 깔끔하게 쓰고 주로 일끝나고 바로 집와서 자서 방 더럽게 안 쓸 자신 있습니다!",2026-09-23
144294071,4,everytime,단기 임대,원룸 단기 구해요,충무로 주변 원룸 단기로 구해요.지금부터 12월까지 살기 원해요!혹시 있을까요?임대료는 30~45까지 생각하고 있어요,2026-09-21
140390252,4,everytime,단기 임대,한국의 부동산에 대한 영국 이코노미스트 최신판 기사,내가 15만원 주고 구독하거든? 그런데 기사의 퀄이 달라서 원래 안되는데..ㅋㅋ 다른사람이 보면 좋을 것 같아서 그냥 올릴께 번역을 내가 메모장으로 손수 한거라 오타나 띄어쓰기 실수가 많음..ㅋㅋ강남 길거리에서 들리는 소란스런 소리를 들어보면 지금은 남한의 수도에 부동산을 사,2026-09-01
136423626,4,everytime,단기 임대,강남 부근 자취방 단기임대 9-12,강남쪽 단기임대 가능하신분 있으신지 궁금합니다~,2026-08-12
135926394,4,everytime,단기 임대,교대역 단기임대가능한곳,9월~12월 있을까요?,2026-08-10
134489215,4,everytime,단기 임대,(단기임대) 8/23~9/2 후문 근처 쉐어하우스,쉐어하우스 1인실 단기 양도해요!단기 기간 거주하실 분 계시면 댓글이나 쪽지주세요~,2026-07-29
133853187,4,everytime,단기 임대,🙌🏻단기임대 연락주세요🙌🏻,단기임대 구하고 있습니다 :-)위치는 꼭 학교 근처가 아니더라도 괜찮습니다 !성별은 여자고 야무지게 깔끔하게 쓸 자신 있습니다 🙏🏻취업준비가 애매해 ‘단기임대’ 찾고 있으니쪽지나 댓글 부탁드립니다☺️그럼 감기 조심하시고 연락 기,2026-07-24
132260785,4,everytime,단기 임대,원룸 단기임대 구합니다,8월 중순까지 45 이하로 방 구하고 싶어요...! 비흡연자고 밑에 댓글 부탁드려요!,2026-07-11
131922871,4,everytime,단기 임대,7월8월 단기임대할 원룸 구해요!,월세는 45이하면 좋겠습니다 쪽지주세요~,2026-07-09
131318742,4,everytime,단기 임대,8월 원룸 단기 임대 내놓습니다~,"기간: 7월 중순 ~8월 (협의 가능합니다😊)위치: 동대입구역 3분거리 자취촌 (GS25동국타운점 근처) / 쪽문이랑도 가깝습니다!가격: 현재 보증금1000, 월53(관리비 포함)에 거주중입니다. 관리비는 제가 부담하고 보증금없이 50에 임대 생각중입니다.",2026-07-05
131304357,4,everytime,단기 임대,"7,8 단기 임대 원룸 구합니다",ㅠㅠㅠㅠㅠ급해용 ㅜㅜ,2026-07-05
131255435,4,everytime,단기 임대,7-8월 단기 임대 구해요,여자고 깨끗하게 쓸 수 있습니다.,2026-07-05
131139799,4,everytime,단기 임대,"여자 7,8 단기 임대해주실 분",ㅠㅠ,2026-07-04
130405215,4,everytime,단기 임대,원룸 8월~9월 단기임대 구합니다!,"비흡연자이며, 지하철 가까운 곳 선호합니다!오픈카톡으로 열어두겠습니다! 많이 연락주세요",2026-06-30
128073842,4,everytime,단기 임대,방학 원룸 단기임대 합니다,"후문 헤센스마트 월 75 생각중입니다7, 8월 두 달 양도해요! 기간 협의 가능하니 문의 주세요웬만하면 여학생으로 받을게요...! 댓글이나 쪽지 주세요!",2026-06-20
126985241,4,everytime,단기 임대,단기임대,"7,8,9월달에 서울에 방이 필요한데 어디서 구해야 되나요?? 학교주변 아니어도 상관없습니다.. 처음 알아봐서 잘 모르겠네요",2026-06-15
126884539,4,everytime,단기 임대,<동국대 혜화문 1분거리> 2학기 4개월 단기 임대 (400/30 or 조정 가능)자취촌 언덕 안오르는 원룸,"제가 계약한건  500/35 (관리비x) 공과금 따로인데,9월1일부터 1월 12일까지 (2학기) 단기임대합니다.<조건_4개월 기준>400/30 (월세 5만원은 제가 부담)or300/33 (월세 2만원은 제가 부담o",2026-06-15
126022169,4,everytime,단기 임대,헤센 스마트 7-8월 단기임대,방학 때 집 비울 예정이라 두 달간 단기로 내놓으려고 하는데 관심 있으신 분 댓글이나 쪽지 주세요!,2026-06-10
125291066,4,everytime,단기 임대,혹시 헤센이나 오피스텔 사시는 분들 중에,방학에 단기임대 가능하신 분 계신가요??2학기때부터는 오피스텔에서 살려고 하는데 괜찮나 한 달 정도 미리 살아보게요 ㅠㅠ..! 여자입니다,2026-06-06
125149877,4,everytime,단기 임대,❗️❗️보증금없이 원룸 단기임대(6월초-8월)❗️❗️,"🌸동대입구역 2번출구(태극당쪽) 도보 2분거리🌸보증금 없이 바로 입주가능. ~8월까지 단기임대해요🌸5-6평 / 월세 45 (관리비는 따로)🌸큰 침대, 에어컨, 탁상, 3단 서랍, 2단 행거(옷 많이 걸 수 있어요) , 냉장고 옵션 / 공용세탁기",2026-06-05
121275054,4,everytime,단기 임대,여름 방학 기간동안 원룸 단기임대합니다~~!,"기간: 7월초부터 8월말까지 (협의 가능합니다😊)위치: 동대입구역 3분거리 자취촌 (GS25동국타운점 근처) / 쪽문이랑도 가깝습니다!가격: 현재 보증금1000, 월53(관리비 포함)에 거주중입니다. 관리비는 제가 부담하고 보증금없이 50에 임대 생각중입니다.",2026-05-13
120254730,4,everytime,단기 임대,명동근처 쉐어하우스 입주할실 분 구합니다~,명동역 1번출구에서 도보로 5분 충무로 4번출구에서 도보로 10분 동국대에서 15분 거리입니다저렴한 보증금과 월세로 한달살기(단기임대)는 물론 2주도 협의 가능합니다 (자가격리자X)* 원룸 보증금 10 월세 35 (관리비 10 )*더블룸 보증금 10 월세,2026-05-08
115443598,4,everytime,단기 임대,단기 임대 방 구해요ㅠㅠ,5월부터 두달간 살 방 구합니다위치 상관 없어요ㅠㅠ,2026-04-12
115378378,4,everytime,단기 임대,원룸,안암역 주변 원룸 단기 임대 원하시는 분 쪽지 주세요,2026-04-11
115218221,4,everytime,단기 임대,♦️단기임대 구합니다!,6-7월까지 임시로 살 자취방 구합니다!남자분들 연락주세요!https://open.kakao.com/o/sTgaqh5b위에 오픈채팅으로 연락주세요😊,2026-04-10
114175422,4,everytime,단기 임대,"약수, 동입 단기임대 방 내놔요",월40에 개강까지 단기로 사실분 연락주세요!,2026-04-05
97855579,4,everytime,단기 임대,1월초부터 2월말까지 단기임대 구합니다,동대입구역 근처였으면 좋겠어요카카오톡 아이디 cindyclub 으로 연락주세요❣️,2026-12-24
97074612,4,everytime,단기 임대,한학기 단기임대 혹은 방학 단기임대,한학기 혹은 방학 동안 단기임대하시는 분들은 양도하실때 어떻게 하세요?! 선금? 아니면 부동산거래? 아님 임의 거래장작성?,2026-12-16
96664050,4,everytime,단기 임대,원룸 방학 단기임대 / 양도,방학동안 사실분 / 양도받으실분 구해요전산원 3분거리고 300/46 입니다방학동안 사시면 보증금 안 내셔도 됩니다집에 도어락 cctv 있습니다! 쪽지주세요,2026-12-12
96162690,4,everytime,단기 임대,원룸 단기임대 구해요,여자이구요 방크기나 시설은 크게 신경안쓰는데 그냥 깨끗하기만 하면되요!! 방 깨끗하게 잘 쓸 자신있어요 >_<동입이어도 충무로여도 상관없구월세만 좀 저렴했으면 좋겠어요 30만원 초반~40만원 후반 생각중이예요,2026-12-08
95778595,4,everytime,단기 임대,20년 여름방학까지 살 수 있는 원룸,안녕하세요 20년 1월 중순부터 20년 여름방학까지 살 수 있는 원룸 단기임대 구하는중인데 혹시 있을까요?!충무로 동입 근처로 방사진 보고싶습니다!,2026-12-04
95764553,4,everytime,단기 임대,단기원룸임대,12월 말~ 2월말동입 근처 원룸이고요. 보증금 안받고 월세 원래 43만원 인데 33만원으로 받겠습니다. 쪽지주세요(여성분들만)-6평입니다!,2026-12-04
95699768,4,everytime,단기 임대,겨울방학 동안 좋은 원룸 쓰실 분 구합니다.,12월 중순부터 (입주일은 최대한 맞춰드립니다.) 2월 말까지 원룸 사실 분 구합니다.단기임대라 보증금은 따로 없고 월세 45에 관리비 2만원입니다. 인터넷은 얼마 전 새로 신청한 거라 그냥 제가 낼 생각입니다.위치는 체육관 뒤쪽 쪽문에서 1~2분 거리구요 2층입니,2026-12-03
95203476,4,everytime,단기 임대,12월~ 2/25까지 단기임대 구해요,쪽지 주세요 남자입니다!시험 임박해서 잠만 잘거라 깨끗하게 사용할 자신 있습니다가격 저렴할수록 선호해요,2026-11-27
94239628,4,everytime,단기 임대,겨울방학or12월부터 2월말까지 원룸 사실 분,12월 중순부터 (입주일은 최대한 맞춰드립니다.) 2월 말까지 원룸 사실 분 구합니다.단기임대라 보증금은 따로 없고 월세 45에 관리비 2만원입니다. 인터넷비는 그냥 제가 낼 생각입니다.위치는 체육관 뒤쪽 쪽문에서 1~2분 거리구요 2층입니다.수압 멀쩡,2026-11-15
94130031,4,everytime,단기 임대,"계절학기 수강생 추천, 1달 단기임대",방학하자마자 여행을 가서 1달간 집이 비어 글 올립니다. 방은 불광역 도보 2~3분 거리이고 월세 35+공과금3 보증금은 따로 없습니다. 같은 학교 학생인만큼 저도 책임감있게 집을 비워놓을거고  책임감있게 사용하실 분이 오시면 좋겠습니다. 혼자 살기 딱 좋은 크기고 더 자세한 사항은 쪽,2026-11-14
93724529,4,everytime,단기 임대,겨울방학 때 쪽문 근처 원룸 사실 분 모십니다.,12월 중순부터 (입주일은 최대한 맞춰드립니다.) 2월 말까지 원룸 사실 분 구합니다.단기임대라 보증금은 따로 없고 월세 45에 관리비 2만원이니 두달치 입금해주시면 됩니다.위치는 체육관 뒤쪽 쪽문에서 1~2분 거리구요 2층입니다.수압 멀쩡하고 주변이,2026-11-09
93630172,4,everytime,단기 임대,동입 원룸 단기 임대,방학동안 집에 내려가 있어서  12월 말부터 2월 까지 임대하실분 구합니다. 보증금은 안받고 월세는 42만 5천원 이구요 관리비는 따로 내시면 됩니다!!(수도세는 월세에 포함이구요 전기세와 가스비만 내시면 되요!),2026-11-08
90990959,4,everytime,단기 임대,대략 12월 말(종강 후)~ 2월 까지 단기 임대 구해요,쪽지 주세요되도록이면 동대입구 쪽 선호합니다,2026-10-12
89022957,4,everytime,단기 임대,단기임대 구합니다,12월 말까지 살 수 있는 원룸구해요 충무로 동입이면 더 좋고 지하철로 15분거리 안에 있는 곳도 생각중입니다~,2026-09-20
88798548,4,everytime,단기 임대,원룸 단기임대 구함,12월까지 삼,2026-09-17
88797376,4,everytime,단기 임대,단기임대 구해요,12월까지 살 수 있는 단기임대 구해요~~,2026-09-17
